index,deg
9925,86
9926,93
9927,52
9928,50
9929,44
9930,705
9932,1083
9933,19
9936,623
9937,1553
9938,679
9940,85
9941,1019
9942,1446
9947,189
9948,262
9949,281
9950,384
9951,1711
9952,497
9953,232
9955,916
9956,69
9959,2801
9960,2601
9961,2579
9962,1638
9963,1625
9964,1276
9965,1240
9966,1084
9967,1214
9968,1135
9969,653
9970,452
9971,418
9972,469
9973,94
9975,619
9976,696
9977,835
9978,832
9979,80
9982,301
9983,191
9985,139
9989,1398
9990,1201
9991,213
9992,8
9993,76
9994,90
9995,108
9997,309
9998,99
9999,125
10000,176
10002,256
10003,222
10004,269
10005,328
10006,325
10007,329
10008,333
10010,436
10020,216
10025,136
10027,159
10032,280
10036,313
10038,181
10045,243
10051,321
10055,24
10057,1125
10060,8
10062,333
10063,218
10064,168
10065,378
10066,329
10067,215
10068,270
10069,243
10070,246
10087,74
10092,476
10094,506
10096,523
10102,373
10111,736
10112,851
10116,765
10118,767
10123,473
10128,524
10130,574
10133,265
10137,295
10146,318
10156,451
10157,261
10160,451
10161,486
10163,349
10170,451
10171,469
10175,460
10176,404
10179,479
10181,382
10186,395
10190,550
10191,496
10195,506
10196,560
10198,484
10209,398
10210,308
10216,192
10217,241
10218,252
10219,265
10221,323
10222,356
10223,362
10230,364
10240,554
10248,390
10249,179
10251,151
10255,84
10256,2339
10257,1778
10258,1537
10259,1287
10260,846
10261,1030
10266,990
10267,968
10273,106
10281,123
10282,25
10283,1935
10285,189
10287,143
10289,372
10290,614
10302,605
10308,535
10311,1124
10313,847
10315,896
10318,1036
10320,347
10322,761
10327,547
10328,694
10329,1518
10330,458
10331,680
10334,138
10335,1087
10336,1161
10337,1327
10338,1483
10339,2094
10340,244
10341,46
10342,21
10343,875
10345,1562
10346,1506
10347,1458
10348,1209
10349,103
10350,579
10351,57
10352,282
10353,152
10354,135
10355,149
10356,109
10357,125
10358,102
10359,1169
10360,76
10361,44
10362,34
10363,28
10366,34
10368,507
10369,707
10372,944
10373,84
10374,53
10380,1823
10381,1634
10382,1232
10383,1270
10384,1173
10385,714
10386,678
10388,595
10390,1109
10391,1158
10392,1136
10394,1042
10396,990
10398,705
10399,22
10400,756
10401,661
10403,532
10404,418
10405,352
10406,287
10412,260
10414,324
10417,261
10423,249
10426,337
10427,474
10428,454
10438,275
10444,291
10448,292
10452,84
10453,41
10455,138
10456,1524
10458,1095
10461,91
10462,88
10463,569
10464,489
10465,1588
10466,1309
10467,16
10468,22
10473,404
10476,236
10479,216
10480,521
10488,132
10489,104
10490,119
10492,107
10493,124
10494,143
10495,111
10496,120
10497,123
10498,95
10499,116
10501,135
10504,143
10505,153
10506,156
10510,32
10518,184
10520,70
10521,96
10524,636
10525,84
10526,178
10527,97
10528,853
10529,276
10530,297
10531,233
10532,140
10533,377
10535,370
10536,385
10537,484
10538,479
10539,34
10542,2881
10543,1074
10544,157
10545,101
10546,27
10547,19
10548,211
10549,154
10551,183
10552,194
10553,195
10554,252
10555,222
10556,215
10559,283
10560,278
10562,42
10563,283
10565,19
10566,19
10567,295
10570,50
10571,160
10572,174
10573,181
10574,1120
10575,533
10576,470
10579,724
10581,485
10582,799
10583,816
10584,875
10586,1183
10587,1151
10588,941
10589,180
10590,1062
10591,276
10592,1007
10593,355
10594,355
10595,452
10596,87
10597,437
10598,1245
10608,1727
10609,2341
10616,1316
10617,1587
10618,1500
10619,2060
10620,2277
10621,2347
10622,2308
10623,2514
10624,2946
10625,3215
10626,2047
10629,1269
10630,1275
10631,1376
10632,1417
10633,1453
10634,1632
10635,1737
10636,1833
10637,2139
10638,12
10640,535
10641,1919
10642,2150
10643,13
10645,227
10646,329
10648,66
10650,1086
10651,630
10653,326
10655,272
10660,250
10662,224
10663,250
10666,208
10667,178
10669,2142
10670,1684
10671,998
10672,842
10674,77
10675,675
10676,330
10677,181
10678,76
10679,64
10680,72
10681,48
10682,54
10683,2210
10684,255
10685,213
10695,41
10704,1686
10705,1452
10706,1048
10712,170
10714,170
10718,126
10720,126
10721,143
10724,95
10727,159
10728,22
10729,309
10731,1303
10732,949
10733,359
10734,348
10735,271
10736,261
10738,100
10739,38
10741,2562
10742,1928
10743,2006
10744,1560
10745,1429
10746,1126
10750,283
10751,473
10752,231
10754,196
10756,58
10758,708
10759,400
10765,324
10767,110
10768,328
10769,708
10770,1161
10771,1234
10772,2429
10773,2970
10774,230
10776,571
10777,969
10778,54
10779,12
10780,2137
10781,1766
10782,1156
10783,894
10785,18
10788,613
10790,436
10793,135
10797,151
10798,722
10799,1178
10800,951
10801,1271
10802,1485
10803,2834
10804,517
10805,689
10806,74
10807,28
10808,1127
10809,702
10812,2104
10813,593
10815,81
10819,171
10823,715
10825,58
10826,1565
10827,116
10830,22
10832,57
10834,2767
10835,1549
10837,1304
10838,737
10839,522
10840,445
10841,410
10844,196
10846,1829
10856,656
10857,913
10859,1761
10860,1660
10861,1786
10862,2413
10863,3178
10864,4973
10865,164
10867,2295
10871,307
10873,2909
10874,1538
10877,353
10878,221
10879,192
10881,75
10882,70
10883,728
10886,56
10887,201
10888,205
10889,144
10890,96
10891,47
10896,754
10901,176
10902,201
10905,345
10906,85
10907,131
10908,133
10909,97
10910,75
10911,71
10912,70
10913,70
10914,70
10917,52
10918,196
10920,302
10924,242
10925,165
10927,489
10928,155
10929,1008
10930,668
10931,555
10935,366
10936,584
10937,341
10938,341
10939,269
10941,213
10942,227
10946,242
10947,600
10948,600
10950,1080
10951,363
10952,255
10953,370
10954,448
10955,551
10956,182
10957,196
10958,202
10959,240
10960,129
10961,401
10962,1615
10963,1181
10964,989
10966,397
10971,352
10973,289
10976,100
10979,260
10983,220
10984,210
10985,665
10986,786
10987,837
10988,763
10989,762
10991,718
10992,743
10993,762
11000,565
11003,419
11005,303
11006,65
11007,121
11008,198
11009,196
11010,205
11011,1454
11012,236
11013,265
11014,296
11015,1197
11016,312
11017,384
11018,457
11019,1272
11020,123
11021,139
11022,149
11023,147
11024,164
11027,550
11029,3646
11035,921
11036,362
11037,445
11038,576
11039,556
11040,69
11041,1108
11042,32
11043,10
11044,536
11045,1111
11046,829
11047,883
11048,952
11049,1084
11050,1214
11051,1770
11052,359
11053,19
11054,927
11055,281
11056,1004
11057,2708
11059,881
11060,867
11061,888
11062,791
11063,705
11064,569
11065,113
11066,263
11067,1017
11068,926
11069,2167
11070,3324
11071,98
11072,83
11073,85
11074,81
11076,172
11077,132
11078,141
11079,200
11080,185
11081,218
11082,236
11083,249
11084,270
11086,144
11095,134
11096,2197
11097,1992
11098,1139
11099,1125
11100,1026
11102,1029
11103,1220
11104,873
11106,361
11110,275
11111,271
11115,172
11117,197
11124,113
11125,39
11126,41
11127,37
11128,37
11132,107
11133,171
11134,53
11135,253
11136,393
11137,472
11138,445
11139,561
11140,1038
11141,1283
11142,123
11143,700
11144,488
11146,793
11147,773
11148,871
11149,639
11150,385
11151,486
11152,401
11153,491
11154,214
11155,267
11156,243
11157,152
11158,199
11159,97
11160,97
11161,136
11162,87
11163,114
11164,325
11165,97
11166,97
11167,110
11168,112
11169,179
11170,199
11171,194
11172,219
11173,204
11174,53
11175,376
11176,395
11177,423
11178,592
11179,416
11180,1145
11181,1400
11182,396
11183,1049
11184,529
11185,353
11186,1075
11188,76
11189,1112
11190,125
11191,131
11192,249
11193,244
11195,913
11196,977
11197,292
11198,1555
11199,6067
11200,542
11201,545
11203,50
11204,176
11205,235
11208,222
11209,256
11212,189
11213,184
11215,168
11216,147
11217,164
11219,158
11220,159
11221,150
11222,137
11223,114
11224,233
11225,345
11228,420
11231,272
11233,244
11234,116
11235,222
11236,361
11237,264
11238,266
11239,298
11242,242
11243,218
11244,339
11245,242
11253,680
11255,54
11257,36
11259,235
11262,371
11263,274
11264,84
11265,121
11266,97
11269,95
11270,95
11271,95
11273,101
11274,144
11275,55
11276,34
11277,18
11278,13
11279,14
11282,570
11283,516
11284,364
11285,320
11286,315
11287,378
11288,353
11289,362
11290,377
11291,354
11292,382
11293,411
11296,412
11297,375
11298,448
11299,423
11300,441
11302,446
11304,259
11305,222
11306,210
11307,250
11308,240
11309,264
11311,234
11312,223
11313,233
11314,478
11316,261
11317,296
11318,294
11319,262
11320,302
11321,331
11322,305
11323,333
11324,465
11325,1225
11326,1443
11327,1574
11328,1097
11330,113
11331,211
11332,267
11333,277
11334,1040
11335,2118
11336,40
11337,33
11338,34
11339,34
11340,43
11341,59
11344,553
11345,478
11346,462
11347,515
11348,498
11350,495
11351,475
11352,536
11353,499
11354,185
11355,523
11356,632
11357,626
11358,689
11359,719
11360,714
11361,758
11362,854
11363,883
11364,927
11365,725
11366,758
11367,879
11368,1048
11369,1157
11370,1602
11371,1718
11372,3108
11373,3654
11374,585
11375,1204
11376,1187
11377,1285
11378,1278
11379,1419
11380,1544
11381,2725
11382,2919
11383,3061
11384,290
11385,623
11386,1494
11387,3407
11388,4403
11390,20
11391,75
11392,180
11393,257
11394,4691
11395,497
11396,746
11397,972
11398,1458
11399,1656
11400,2038
11401,244
11402,469
11403,579
11405,146
11406,127
11408,156
11410,150
11412,158
11413,178
11415,188
11418,200
11419,192
11422,195
11423,187
11427,40
11428,55
11429,60
11434,360
11436,95
11440,134
11442,125
11443,24
11444,123
11445,137
11446,120
11447,120
11448,79
11449,373
11450,44
11451,44
11452,44
11453,127
11454,17
11456,666
11457,1058
11458,1208
11462,41
11463,232
11471,233
11473,107
11479,128
11483,110
11484,446
11485,95
11486,550
11487,605
11488,591
11489,1290
11490,1699
11491,2903
11492,4390
11493,365
11494,2063
11496,352
11499,400
11500,520
11502,756
11503,526
11504,139
11505,114
11506,247
11507,338
11508,322
11509,398
11510,424
11511,431
11512,456
11514,670
11515,797
11516,1139
11517,1154
11518,1564
11519,1578
11520,33
11521,75
11522,387
11526,451
11530,422
11531,400
11536,415
11538,404
11543,480
11544,593
11547,569
11549,581
11551,546
11555,538
11560,583
11565,288
11582,250
11587,309
11588,317
11592,323
11593,784
11595,342
11602,721
11603,579
11604,26
11605,532
11606,574
11607,591
11608,622
11609,27
11610,615
11611,703
11612,36
11613,750
11614,25
11615,767
11618,818
11619,990
11620,1018
11621,1154
11622,55
11623,459
11624,439
11625,428
11626,446
11627,443
11628,138
11629,80
11630,73
11631,483
11632,1541
11633,480
11634,484
11635,45
11636,520
11637,513
11638,545
11639,42
11640,508
11641,34
11642,450
11643,316
11645,611
11646,460
11647,429
11648,397
11649,357
11651,439
11653,420
11657,404
11658,384
11659,391
11660,401
11661,402
11662,794
11663,1594
11665,1189
11669,790
11670,685
11672,389
11673,665
11674,416
11675,652
11676,780
11677,429
11678,543
11680,551
11681,489
11683,1706
11685,1017
11686,1618
11687,1972
11688,4013
11689,11
11690,16
11692,687
11694,40
11697,114
11698,109
11699,1253
11702,3589
11703,770
11704,1022
11705,1213
11706,1428
11707,1788
11708,1794
11709,2105
11710,2211
11711,3034
11713,3916
11715,306
11716,1797
11717,454
11718,645
11719,1872
11720,113
11721,284
11722,337
11723,198
11724,219
11725,214
11726,243
11727,205
11728,285
11729,288
11730,295
11732,195
11733,345
11734,353
11735,367
11736,378
11737,362
11738,383
11739,394
11740,406
11741,406
11742,724
11744,118
11753,720
11757,141
11758,161
11759,176
11760,157
11765,459
11778,462
11784,38
11786,35
11788,29
11789,21
11792,292
11793,44
11794,478
11800,50
11810,35
11811,43
11839,1490
11840,30
11864,42
11869,617
11875,646
11883,259
11885,1431
11888,170
11891,294
11896,62
11901,986
11905,214
11906,664
11907,683
11908,716
11909,708
11910,55
11912,1142
11913,1046
11914,828
11915,475
11916,205
11919,96
11945,159
11949,85
11964,75
11972,190
11979,178
11984,521
11987,420
11992,108
11998,37
11999,433
12041,139
12044,134
12080,140
12084,116
12085,121
12086,116
12088,130
12091,133
12092,138
12093,170
12094,178
12095,142
12097,173
12099,154
12101,1278
12102,1646
12103,2388
12110,163
12116,76
12118,74
12119,96
12120,371
12121,277
12122,270
12123,296
12124,277
12125,297
12126,304
12127,318
12128,313
12129,325
12130,244
12131,372
12132,322
12133,376
12134,369
12135,376
12136,370
12137,392
12138,389
12139,400
12140,231
12141,204
12143,210
12144,213
12145,189
12146,217
12147,202
12148,221
12149,237
12150,507
12151,237
12153,251
12154,264
12155,263
12156,223
12157,262
12158,212
12159,278
12160,251
12162,208
12163,187
12164,193
12165,221
12167,197
12168,1930
12169,227
12170,180
12172,229
12173,290
12174,50
12176,228
12177,276
12178,148
12180,158
12182,85
12184,111
12185,796
12186,108
12187,160
12188,143
12189,137
12191,138
12192,176
12193,139
12194,178
12196,177
12197,189
12199,182
12200,765
12201,544
12202,546
12203,585
12204,628
12205,637
12206,668
12207,732
12208,775
12209,765
12210,511
12211,879
12212,977
12213,121
12214,233
12215,187
12216,295
12217,384
12218,555
12219,729
12220,371
12221,280
12222,252
12223,268
12225,265
12226,299
12227,307
12228,362
12230,412
12232,377
12233,391
12234,429
12235,446
12236,423
12237,475
12238,487
12243,416
12245,479
12248,518
12249,392
12250,108
12259,314
12266,253
12267,268
12268,275
12270,297
12271,293
12272,435
12273,384
12274,426
12275,108
12281,65
12297,45
12298,49
12306,77
12307,90
12310,67
12318,67
12325,604
12339,804
12340,409
12341,455
12342,457
12343,604
12344,665
12345,643
12346,687
12347,683
12348,758
12350,840
12351,1026
12352,1099
12353,1136
12356,145
12357,692
12358,634
12359,73
12363,87
12364,45
12365,59
12369,751
12370,144
12372,185
12373,146
12374,196
12384,263
12400,30
12401,43
12402,28
12403,35
12409,947
12411,44
12412,21
12413,14
12414,1282
12415,1019
12416,692
12417,644
12419,1080
12423,61
12431,133
12433,244
12434,670
12435,762
12439,50
12440,33
12442,20
12445,1786
12446,206
12448,101
12449,1686
12450,1134
12452,731
12457,972
12461,1336
12462,217
12468,217
12469,18
12470,518
12472,1448
12473,1522
12474,153
12476,1781
12477,111
12487,131
12489,141
12490,107
12494,107
12505,159
12515,193
12516,183
12518,77
12519,444
12521,486
12528,78
12530,64
12531,587
12532,604
12533,668
12534,664
12535,773
12536,1378
12537,4901
12541,58
12548,2355
12550,284
12552,310
12553,343
12554,379
12555,395
12558,218
12559,180
12560,177
12562,200
12563,190
12564,206
12565,208
12566,212
12567,218
12568,192
12569,206
12570,206
12571,230
12572,284
12573,253
12574,251
12575,286
12576,255
12577,279
12578,129
12579,79
12580,109
12581,110
12582,112
12583,116
12584,118
12585,122
12586,121
12587,129
12588,244
12589,128
12590,147
12591,154
12592,152
12593,162
12594,169
12595,166
12596,170
12597,160
12598,462
12599,414
12600,418
12601,381
12602,457
12603,378
12604,421
12605,437
12606,406
12607,499
12608,375
12609,504
12610,506
12611,490
12612,453
12613,480
12614,490
12615,489
12616,530
12617,554
12618,290
12619,290
12620,253
12621,273
12622,291
12623,284
12624,290
12625,289
12626,296
12627,284
12629,298
12630,301
12631,313
12632,330
12633,327
12634,387
12635,312
12636,379
12637,363
12639,2025
12640,22
12641,1618
12642,1308
12644,890
12645,2217
12651,164
12654,141
12655,301
12656,862
12658,867
12659,288
12660,217
12661,96
12662,130
12664,161
12665,1583
12666,2265
12667,2518
12669,10
12670,952
12671,1503
12673,1083
12678,66
12679,103
12684,15
12685,6
12686,6
12687,127
12689,245
12690,669
12691,469
12692,294
12694,49
12695,544
12698,61
12699,118
12700,966
12701,241
12702,1313
12703,1733
12704,1941
12705,126
12706,121
12707,88
12708,198
12709,58
12710,50
12711,50
12712,48
12713,48
12714,862
12715,1171
12716,3150
12718,137
12721,145
12724,168
12725,230
12726,203
12731,237
12734,329
12737,152
12738,655
12739,463
12740,452
12741,355
12742,236
12743,180
12744,195
12745,198
12746,174
12748,155
12749,149
12750,134
12758,468
12759,406
12767,492
12769,182
12771,1247
12772,421
12773,373
12774,334
12775,1146
12776,162
12777,1691
12778,520
12782,624
12783,797
12784,967
12785,908
12786,1228
12787,727
12788,2589
12789,2588
12790,2696
12791,1005
12792,3439
12793,822
12794,1035
12795,956
12796,877
12797,145
12805,703
12806,201
12808,125
12809,31
12810,29
12813,593
12814,686
12815,782
12816,81
12817,262
12818,1284
12819,1253
12820,1421
12821,58
12822,154
12823,46
12824,585
12825,284
12826,291
12827,432
12828,243
12829,91
12830,74
12831,70
12832,30
12834,190
12835,72
12836,66
12837,415
12840,24
12841,82
12842,203
12843,1714
12845,1911
12846,1916
12848,579
12849,818
12850,272
12851,115
12852,1126
12853,848
12854,802
12855,756
12856,804
12857,56
12863,17
12866,15
12867,1328
12873,175
12874,34
12875,1478
12882,459
12883,335
12886,382
12888,221
12893,305
12895,288
12897,622
12899,306
12901,432
12902,522
12904,355
12910,498
12911,525
12913,578
12915,425
12917,189
12921,239
12924,179
12926,312
12928,265
12933,202
12937,245
12943,266
12946,582
12949,304
12951,289
12952,273
12953,202
12954,149
12956,394
12957,23
12958,461
12959,227
12960,255
12961,502
12962,628
12963,923
12964,332
12965,378
12966,739
12967,355
12968,23
12969,15
12970,1897
12971,2230
12972,81
12973,135
12974,286
12975,416
12976,1586
12977,1392
12978,1742
12979,1903
12980,2988
12981,370
12983,355
12984,488
12985,1303
12986,547
12987,1538
12988,1924
12989,2810
12990,33
12992,296
12993,160
12994,88
12995,84
12998,897
12999,731
13001,723
13002,606
13004,674
13006,632
13007,591
13010,566
13012,566
13013,559
13015,573
13016,931
13017,625
13018,1396
13019,1727
13020,1454
13021,1427
13022,1119
13024,956
13025,969
13026,521
13029,629
13030,1000
13032,707
13033,806
13034,818
13051,150
13054,142
13058,116
13061,188
13063,126
13065,140
13076,304
13084,48
13091,28
13097,74
13106,187
13108,214
13109,296
13110,331
13112,104
13113,64
13115,71
13116,33
13118,94
13120,471
13121,25
13122,30
13123,45
13124,47
13125,1088
13126,51
13133,76
13135,1224
13136,278
13137,226
13138,380
13139,455
13140,435
13141,463
13142,474
13143,544
13144,736
13146,1295
13147,1399
13148,1484
13149,1623
13150,3183
13151,3701
13153,176
13154,600
13158,255
13159,216
13160,242
13162,199
13168,203
13172,181
13173,183
13175,217
13177,211
13178,215
13180,221
13182,85
13189,220
13191,90
13193,197
13195,72
13202,54
13205,29
13214,103
13216,181
13220,108
13228,124
13232,91
13235,1099
13236,816
13237,940
13238,910
13239,843
13240,661
13241,807
13243,846
13245,625
13246,679
13247,615
13249,616
13252,562
13253,664
13254,851
13258,172
13259,142
13267,454
13268,225
13271,177
13272,1355
13274,1344
13275,634
13276,607
13278,633
13279,680
13280,723
13281,794
13282,1217
13283,1319
13285,1452
13286,2526
13287,1407
13288,1522
13289,1132
13290,1506
13291,1154
13293,970
13294,461
13297,340
13298,383
13299,646
13300,475
13302,523
13303,510
13304,824
13305,27
13306,26
13307,25
13312,227
13313,232
13317,343
13318,268
13319,177
13328,219
13331,223
13332,240
13334,638
13335,1038
13336,883
13337,1011
13338,883
13339,784
13340,697
13342,751
13344,61
13345,509
13346,545
13350,418
13353,147
13356,148
13357,119
13358,130
13360,144
13363,92
13367,188
13369,207
13370,275
13371,153
13372,219
13374,250
13375,354
13376,369
13377,773
13378,902
13379,932
13380,1092
13381,706
13383,62
13385,69
13393,511
13394,277
13395,291
13396,342
13397,343
13398,394
13399,369
13400,432
13401,439
13402,428
13403,320
13404,574
13405,557
13406,526
13407,529
13408,588
13409,619
13410,640
13411,1051
13412,1196
13413,230
13415,25
13416,25
13417,25
13418,25
13419,255
13421,164
13422,43
13423,206
13424,245
13425,248
13426,229
13427,191
13428,234
13429,280
13430,276
13431,280
13432,281
13433,429
13434,1088
13435,1130
13436,1904
13437,2953
13438,398
13439,581
13441,356
13442,446
13443,1029
13444,952
13445,942
13446,975
13447,1003
13448,1082
13449,992
13450,1479
13451,1439
13452,259
13453,650
13454,583
13455,540
13456,572
13457,593
13458,623
13459,643
13460,683
13461,709
13462,713
13463,29
13464,733
13465,757
13466,781
13467,724
13468,742
13469,818
13470,804
13471,931
13472,960
13473,1366
13474,305
13475,508
13476,588
13477,651
13478,702
13479,792
13480,831
13481,1141
13482,1240
13483,213
13484,1276
13485,1746
13488,327
13489,1705
13490,1990
13491,2549
13492,883
13493,412
13494,175
13495,187
13496,500
13497,1354
13498,1415
13499,1568
13500,2760
13501,4
13502,410
13503,69
13507,753
13508,20
13509,1060
13511,52
13518,193
13529,1345
13540,316
13543,417
13548,251
13552,1846
13553,620
13554,651
13555,763
13556,1163
13557,1564
13558,1514
13561,1600
13562,468
13563,2270
13564,3606
13565,3670
13566,3647
13567,4827
13568,4895
13572,198
13573,90
13575,601
13576,681
13577,843
13578,1215
13579,1246
13580,3669
13581,52
13582,300
13583,108
13584,77
13585,132
13586,1856
13590,198
13591,418
13592,526
13594,649
13596,614
13597,168
13598,210
13599,333
13601,677
13604,558
13608,560
13611,534
13612,1009
13613,89
13614,430
13615,447
13616,495
13618,665
13619,949
13620,1420
13621,45
13623,903
13624,855
13625,913
13631,883
13636,438
13637,750
13644,405
13645,427
13651,314
13652,430
13653,501
13654,423
13655,458
13662,156
13665,389
13668,453
13671,360
13672,1363
13673,1749
13674,2871
13681,1329
13682,285
13685,980
13686,1183
13687,2705
13688,132
13689,30
13690,61
13691,33
13692,955
13693,1764
13694,1648
13696,40
13697,171
13698,218
13699,498
13700,974
13701,26
13702,155
13703,333
13704,497
13705,577
13706,758
13707,759
13708,784
13709,831
13710,857
13711,240
13713,175
13714,157
13716,71
13717,85
13718,108
13719,134
13720,188
13721,187
13722,239
13723,290
13724,345
13725,361
13727,186
13728,149
13729,144
13730,137
13733,519
13736,404
13738,408
13739,341
13740,319
13742,281
13743,244
13745,232
13748,227
13750,199
13755,224
13760,217
13765,432
13768,218
13772,284
13777,234
13786,233
13791,1434
13792,643
13793,849
13794,883
13795,958
13796,986
13797,1043
13798,891
13799,1075
13800,1246
13801,473
13802,1346
13803,1700
13804,1748
13805,2034
13806,2338
13807,4404
13810,49
13811,34
13818,218
13820,95
13821,131
13823,138
13824,237
13825,232
13826,393
13827,345
13828,310
13829,370
13830,466
13832,768
13833,694
13835,573
13836,487
13837,359
13841,682
13846,113
13847,133
13848,267
13849,272
13850,436
13851,984
13852,102
13854,38
13855,38
13860,35
13861,881
13863,47
13864,59
13865,82
13866,77
13867,196
13868,239
13869,77
13870,878
13872,604
13873,889
13874,1249
13875,1382
13876,1836
13877,2210
13878,3303
13879,4148
13881,561
13882,211
13883,79
13884,72
13886,4
13890,1257
13891,166
13892,44
13893,70
13894,81
13895,113
13896,1397
13897,1681
13900,10
13901,125
13902,187
13904,28
13906,32
13908,81
13909,166
13910,304
13911,41
13913,72
13914,66
13915,57
13917,56
13918,62
13919,64
13920,69
13921,101
13922,41
13923,39
13924,42
13925,28
13927,457
13928,627
13929,638
13930,675
13932,149
13933,131
13935,123
13937,118
13938,116
13939,114
13940,114
13941,1187
13943,126
13945,91
13948,76
13950,104
13951,56
13952,3165
13953,3455
13955,198
13956,493
13957,608
13958,1461
13959,578
13961,961
13962,595
13963,1278
13964,1292
13965,2539
13966,2620
13967,31
13968,348
13969,108
13971,352
13972,3272
13973,3406
13974,63
13977,143
13978,179
13979,255
13980,232
13982,394
13983,489
13984,527
13985,584
13986,639
13987,824
13988,899
13989,893
13992,221
13995,228
13997,227
13999,215
14005,185
14010,318
14013,740
14015,361
14016,358
14017,284
14019,318
14021,273
14027,255
14029,243
14030,96
14031,120
14032,115
14033,123
14034,107
14035,106
14037,85
14038,113
14039,99
14040,127
14041,96
14042,96
14043,96
14044,96
14046,89
14048,69
14050,172
14053,266
14055,180
14056,8
14057,48
14058,139
14059,162
14060,699
14062,292
14064,512
14065,806
14067,115
14070,118
14071,3400
14073,116
14074,1191
14075,511
14076,2365
14077,2617
14078,506
14079,103
14080,2723
14081,931
14086,523
14088,637
14089,719
14090,257
14091,542
14092,524
14093,192
14094,208
14095,47
14096,87
14097,80
14098,114
14099,193
14100,1348
14101,209
14102,428
14103,410
14104,487
14105,542
14106,586
14107,577
14108,1283
14109,2374
14110,326
14111,755
14115,414
14119,130
14120,1197
14121,2452
14123,161
14124,278
14125,307
14126,385
14127,704
14128,539
14129,626
14133,125
14136,51
14137,44
14142,549
14153,1492
14156,368
14176,378
14179,364
14186,465
14195,323
14200,303
14205,247
14215,307
14220,304
14224,332
14232,75
14233,86
14238,34
14239,332
14241,13
14243,45
14244,145
14245,2290
14246,1714
14249,34
14250,60
14251,56
14255,37
14258,85
14259,1459
14261,9
14262,602
14264,36
14265,15
14267,1066
14278,551
14282,475
14284,562
14288,526
14289,1049
14291,996
14292,30
14293,299
14298,268
14301,923
14302,801
14306,686
14312,41
14314,51
14326,116
14327,1849
14331,272
14333,230
14335,163
14338,661
14341,114
14348,1555
14349,26
14350,156
14351,126
14353,131
14355,253
14356,466
14357,968
14358,5
14359,333
14360,1137
14361,480
14362,507
14363,518
14364,829
14365,968
14366,1136
14367,1124
14368,925
14370,55
14371,499
14372,695
14373,284
14374,991
14375,1368
14377,242
14379,1735
14380,3300
14381,1658
14382,1028
14383,845
14384,746
14385,644
14388,388
14389,1949
14390,2259
14391,2640
14392,3074
14393,20
14397,111
14398,2087
14399,786
14401,1154
14402,1321
14403,1427
14404,1443
14405,2127
14406,2451
14407,3297
14408,982
14409,196
14410,221
14411,184
14412,96
14414,712
14415,770
14416,772
14417,929
14418,37
14419,1131
14420,1197
14422,99
14423,1394
14424,1483
14425,1421
14426,580
14427,2208
14428,1189
14429,1272
14430,1419
14431,1815
14432,2001
14433,2273
14434,3650
14435,4016
14437,1626
14438,1172
14439,1075
14445,299
14448,304
14449,68
14451,105
14452,197
14453,166
14454,288
14455,298
14456,290
14457,284
14458,1359
14459,354
14460,462
14461,541
14462,585
14463,614
14464,473
14466,673
14467,521
14468,337
14469,347
14470,404
14471,378
14472,405
14473,436
14474,435
14475,466
14476,487
14478,542
14479,552
14480,599
14481,674
14482,700
14483,687
14484,783
14485,807
14486,822
14487,296
14488,258
14489,253
14491,248
14492,290
14493,297
14494,278
14495,278
14497,1695
14499,289
14500,314
14501,333
14502,350
14503,369
14504,352
14505,354
14506,337
14507,642
14508,479
14509,240
14510,134
14511,495
14512,672
14518,74
14519,79
14520,81
14521,90
14522,81
14523,98
14524,140
14527,84
14528,620
14529,994
14530,1805
14531,2045
14532,35
14533,239
14534,863
14535,2139
14536,52
14537,258
14540,298
14541,310
14542,37
14543,406
14545,98
14547,110
14550,106
14553,112
14558,128
14560,137
14561,120
14562,423
14564,149
14568,1527
14569,1566
14570,486
14571,1960
14572,2018
14573,2686
14574,3640
14577,211
14579,42
14581,54
14583,59
14584,89
14586,88
14587,932
14588,222
14589,212
14590,225
14591,242
14592,241
14593,256
14594,225
14595,83
14596,1655
14597,195
14598,920
14599,279
14600,696
14604,212
14605,72
14607,160
14608,116
14609,92
14612,175
14614,33
14617,618
14619,165
14620,183
14621,188
14622,186
14623,189
14624,240
14626,49
14627,94
14628,70
14629,48
14630,232
14631,48
14633,38
14634,37
14635,37
14636,206
14637,37
14638,24
14639,31
14640,24
14646,296
14647,315
14649,196
14650,271
14651,520
14653,366
14654,677
14656,48
14657,269
14659,255
14662,203
14663,97
14664,108
14665,142
14667,193
14668,174
14669,79
14673,170
14674,225
14676,129
14680,474
14682,348
14686,145
14687,48
14688,57
14691,87
14693,172
14697,88
14699,121
14700,132
14701,109
14702,118
14704,44
14707,53
14709,33
14713,320
14714,219
14715,177
14716,143
14718,153
14719,148
14720,115
14721,123
14724,98
14726,521
14731,742
14732,78
14733,76
14735,826
14738,1066
14739,647
14743,65
14744,54
14745,46
14748,269
14758,78
14759,66
14764,204
14769,74
14770,64
14771,64
14772,58
14773,40
14775,33
14778,1550
14786,515
14787,256
14789,244
14794,229
14799,213
14803,534
14804,189
14806,484
14807,449
14808,333
14809,295
14812,407
14816,93
14821,350
14824,266
14825,34
14827,90
14828,93
14830,77
14831,77
14832,47
14835,114
14838,545
14842,552
14843,720
14850,167
14852,158
