index,deg
10046,206
10047,207
10048,210
10049,212
10050,215
10051,209
10052,166
10053,204
10054,199
10055,196
10056,200
10057,199
10058,196
10059,191
10060,197
10061,190
10062,192
10063,196
10064,208
10065,43
10068,13
10077,28
10078,43
10080,43
10081,43
10082,45
10083,47
10084,44
10085,53
10086,53
10087,55
10088,58
10090,303
10092,166
10093,166
10094,166
10095,166
10096,166
10097,166
10098,166
10099,166
10100,166
10101,166
10102,166
10103,166
10104,166
10105,166
10106,818
10108,118
10110,84
10112,62
10113,61
10114,61
10115,61
10116,61
10119,305
10120,305
10121,305
10122,305
10123,305
10124,305
10125,305
10126,305
10127,305
10128,305
10129,305
10130,305
10131,305
10132,305
10133,305
10134,305
10135,305
10136,305
10137,305
10138,305
10139,305
10140,305
10141,305
10142,305
10143,305
10144,305
10145,305
10146,305
10147,305
10148,305
10149,305
10150,305
10151,305
10152,305
10153,305
10154,305
10155,305
10156,305
10157,305
10158,305
10159,305
10160,305
10161,305
10162,305
10163,305
10164,305
10165,305
10166,305
10167,305
10168,305
10169,305
10170,305
10171,305
10172,305
10173,305
10175,55
10181,47
10182,33
10191,75
10192,53
10197,865
10201,135
10202,281
10203,281
10204,282
10205,220
10206,280
10207,263
10208,214
10209,225
10210,212
10211,216
10212,137
10213,135
10214,135
10215,305
10216,185
10217,131
10218,130
10219,130
10220,130
10221,130
10222,130
10223,130
10224,130
10225,166
10226,161
10227,132
10228,486
10229,579
10230,551
10231,562
10232,502
10233,538
10234,528
10235,472
10236,517
10237,516
10238,481
10239,483
10240,498
10241,487
10242,570
10243,467
10244,468
10245,490
10246,467
10247,410
10248,470
10249,427
10250,411
10251,419
10252,400
10253,394
10254,399
10255,601
10256,784
10257,795
10258,768
10259,752
10260,726
10261,725
10262,722
10263,685
10264,717
10265,758
10266,692
10267,674
10268,652
10269,416
10270,680
10271,683
10272,659
10273,603
10274,656
10275,622
10276,549
10277,557
10278,584
10279,535
10280,615
10281,581
10282,313
10283,311
10284,327
10285,320
10286,323
10287,321
10288,320
10289,319
10290,310
10291,316
10292,319
10293,312
10294,312
10295,313
10296,332
10297,309
10298,310
10299,310
10300,313
10301,311
10302,307
10303,305
10304,306
10305,305
10306,305
10307,305
10308,305
10309,388
10310,412
10311,418
10312,392
10313,383
10314,402
10315,403
10316,391
10317,418
10318,369
10319,388
10320,398
10321,401
10322,334
10323,356
10324,330
10325,379
10326,354
10327,354
10328,343
10329,343
10330,332
10331,344
10332,288
10333,335
10334,279
10335,325
10337,288
10338,267
10339,266
10341,203
10342,194
10343,181
10344,171
10345,146
10350,281
10352,1149
10353,1162
10354,1163
10364,977
10371,314
10372,215
10373,186
10374,174
10376,64
10377,63
10379,661
10380,598
10381,549
10382,579
10383,440
10384,398
10385,397
10386,397
10387,363
10388,317
10389,320
10390,318
10401,48
10402,50
10406,81
10413,40
10414,60
10428,118
10429,43
10435,25
10436,77
10440,14
10445,357
10446,34
10449,247
10450,163
10454,45
10457,7
10461,352
10462,339
10464,331
10466,251
10468,226
10473,797
10474,778
10475,108
10476,723
10482,11
10485,18
10487,26
10494,30
10501,77
10502,87
10506,41
10507,46
10508,58
10511,38
10512,48
10514,35
10517,24
10518,24
10522,11
10527,180
10529,157
10534,130
10537,105
10544,100
10554,105
10559,351
10560,92
10561,41
10568,42
10569,42
10582,78
10584,512
10591,56
10609,49
10610,48
10619,149
10625,26
10627,71
10634,267
10640,23
10645,36
10653,978
10655,575
10656,3
10658,41
10659,70
10660,34
10663,45
10665,10
10668,20
10674,7
10676,40
10692,24
10695,166
10715,19
10718,252
10723,147
10724,117
10725,123
10732,143
10736,61
10741,98
10745,8
10749,28
10752,44
10754,851
10756,312
10757,40
10759,175
10762,32
10764,761
10767,360
10768,387
10773,132
10787,252
10799,523
10801,108
10802,103
10803,118
10804,97
10805,49
10806,39
10812,30
10816,69
10832,45
10833,43
10834,41
10843,43
10844,59
10846,100
10852,741
10857,55
10858,73
10859,96
10860,126
10861,109
10862,150
10867,507
10868,463
10869,395
10871,194
10872,108
10873,110
10877,138
10879,169
10883,1193
10884,459
10885,517
10886,304
10887,311
10888,279
10889,198
10890,225
10891,167
10892,172
10894,145
10895,151
10897,142
10898,160
10899,153
10900,120
10901,128
10902,120
10903,123
10904,125
10905,115
10906,807
10907,110
10908,58
10909,28
10911,571
10915,368
10916,355
10919,805
10920,111
10921,649
10922,547
10923,22
10925,201
10928,33
10930,93
10932,66
10933,56
10934,231
10935,67
10942,102
10943,69
10944,248
10945,68
10947,232
10961,92
10962,91
10963,89
10964,89
10965,89
10966,42
10967,42
10968,42
10969,20
10971,1113
10972,636
10973,703
10976,470
10977,236
10982,397
10986,35
10987,436
10988,441
10989,446
10990,442
10991,427
10992,452
10993,450
10994,440
10995,443
10996,443
10997,436
10998,436
10999,434
11000,433
11001,444
11002,429
11003,428
11004,434
11005,437
11006,424
11007,431
11008,428
11009,431
11010,430
11011,427
11012,427
11013,424
11014,426
11015,452
11016,472
11017,484
11018,483
11019,475
11020,493
11021,474
11022,475
11023,457
11024,456
11025,450
11026,468
11027,459
11028,461
11029,422
11030,456
11031,455
11032,468
11033,448
11034,462
11035,456
11036,460
11037,453
11038,447
11039,448
11040,442
11041,453
11042,140
11043,412
11044,412
11045,412
11046,314
11047,247
11049,214
11050,205
11053,161
11054,135
11055,141
11056,412
11057,126
11065,1053
11067,161
11068,31
11069,412
11071,423
11072,422
11073,418
11074,418
11075,417
11076,417
11077,416
11078,413
11079,414
11080,415
11081,415
11082,415
11083,481
11084,412
11085,413
11086,412
11087,412
11088,412
11089,412
11090,412
11091,412
11092,412
11093,412
11094,412
11095,412
11101,49
11125,730
11138,318
11150,536
11151,632
11152,567
11153,563
11154,545
11155,525
11156,545
11157,566
11158,573
11159,535
11160,542
11161,527
11162,561
11163,498
11164,615
11165,506
11166,500
11167,502
11168,538
11169,504
11170,512
11171,504
11172,14
11173,504
11174,487
11175,496
11176,482
11181,82
11184,207
11190,48
11191,233
11192,14
11193,746
11194,689
11195,631
11196,659
11197,592
11198,646
11199,585
11200,647
11201,632
11202,612
11203,615
11204,557
11207,689
11214,568
11240,83
11248,28
11252,23
11253,43
11255,51
11256,851
11258,697
11272,304
11281,274
11290,390
11291,477
11292,453
11294,446
11297,328
11298,429
11300,579
11301,409
11303,383
11310,415
11311,312
11313,24
11317,18
11321,12
11324,256
11328,24
11330,634
11331,278
11332,105
11334,259
11335,185
11336,228
11337,118
11338,149
11339,100
11345,24
11384,116
11386,67
11390,23
11393,1378
11395,55
11396,87
11399,30
11402,12
11404,28
11405,92
11406,98
11407,25
11411,39
11418,886
11423,154
11424,119
11426,104
11429,64
11432,47
11433,18
11436,322
11438,785
11439,652
11440,572
11441,525
11442,491
11443,483
11444,404
11445,413
11446,423
11447,367
11448,332
11451,42
11452,41
11455,41
11456,41
11461,111
11463,338
11466,31
11471,198
11472,203
11473,193
11474,160
11477,37
11483,45
11485,57
11489,11
11490,35
11492,53
11493,53
11496,79
11502,88
11503,105
11504,350
11505,263
11506,269
11507,239
11508,233
11509,235
11510,234
11511,211
11512,184
11514,130
11515,105
11516,111
11517,111
11518,95
11519,91
11520,90
11521,89
11522,97
11524,84
11525,76
11527,65
11528,65
11529,51
11531,230
11537,197
11539,155
11561,231
11584,1079
11596,1253
11597,1229
11599,937
11600,864
11601,834
11602,807
11603,785
11604,684
11605,521
11606,476
11607,450
11610,240
11643,18
11645,49
11646,81
11647,106
11652,87
11656,8
11657,113
11658,116
11659,401
11660,163
11666,693
11672,26
11682,267
11684,20
11688,16
11691,113
11692,137
11694,16
11695,45
11696,45
11697,48
11698,79
11699,102
11700,19
11701,23
11704,33
11705,138
11706,30
11729,84
11744,291
11745,1263
11747,131
11749,3
11757,33
11761,847
11763,68
11790,32
11791,204
11792,780
11793,202
11796,67
11797,13
11807,164
11809,904
11810,89
11811,115
11812,53
11813,295
11814,293
11816,140
11818,122
11820,119
11830,36
11833,38
11842,212
11855,270
11859,821
11860,141
11868,748
11870,236
11889,43
11894,28
11899,43
11900,27
11903,21
11906,17
11910,51
11911,110
11913,67
11920,47
11921,74
11923,74
11930,33
11937,1233
11954,176
11955,143
11956,160
11958,124
11959,119
11965,34
11968,68
11974,186
11975,209
11978,93
11980,161
11983,99
11989,102
11993,241
11994,80
11999,84
12004,19
12008,29
12009,49
12010,165
12014,17
12016,107
12024,37
12026,60
12041,50
12045,59
12051,71
12055,81
12065,63
12067,54
12082,93
12089,86
12096,68
12100,301
12101,160
12102,55
12103,41
12104,38
12105,782
12106,592
12107,506
12108,384
12110,315
12111,242
12115,168
12116,57
12120,432
12123,193
12127,45
12128,47
12129,46
12130,39
12131,39
12132,39
12134,24
12136,15
12137,483
12138,109
12141,54
12146,361
12147,81
12148,1331
12150,1366
12158,61
12162,12
12163,715
12174,294
12175,210
12176,133
12177,125
12180,51
12182,304
12185,128
12187,88
12188,87
12189,59
12191,42
12192,39
12193,1391
12194,515
12198,13
12199,15
12201,30
12203,60
12212,90
12213,113
12215,71
12218,69
12222,183
12227,420
12229,19
12234,26
12235,24
12241,70
12242,62
12244,75
12246,32
12248,25
12250,16
12257,159
12258,1012
12259,223
12260,247
12261,284
12262,163
12264,493
12265,348
12266,345
12267,291
12268,265
12271,189
12272,174
12276,1202
12283,51
12294,40
12295,47
12298,29
12304,41
12305,54
12317,55
12322,33
12323,33
12324,41
12329,52
12334,51
12340,64
12346,476
12353,157
12359,453
12360,421
12361,413
12362,382
12363,379
12364,369
12365,315
12366,291
12367,263
12369,236
12370,227
12379,30
12380,22
12389,436
12395,402
12397,118
12409,545
12433,1047
12438,980
12448,940
12458,40
12459,71
12461,22
12462,118
12470,127
12479,88
12484,46
12489,50
12492,98
12493,13
12503,24
12504,17
12505,42
12507,66
12508,397
12510,290
12511,236
12512,210
12514,231
12515,148
12517,60
12519,98
12523,73
12524,63
12525,75
12529,68
12530,89
12534,8
12536,9
12539,68
12545,103
12546,24
12548,350
12550,20
12551,25
12555,40
12556,56
12557,64
12558,60
12560,489
12561,203
12563,145
12572,181
12575,243
12576,15
12580,50
12581,5
12585,90
12586,34
12592,218
12593,170
12595,174
12599,143
12604,156
12607,104
12611,31
12612,878
12613,381
12617,26
12619,29
12622,12
12629,334
12633,28
12635,35
12641,193
12644,106
12648,201
12651,208
12652,216
12656,196
12658,161
12664,45
12666,84
12667,36
12681,41
12683,16
12703,51
12708,20
12709,25
12710,39
12711,42
12724,12
12725,35
12727,12
12728,112
12729,53
12732,17
12733,42
12734,51
12741,8
12742,8
12747,17
12752,156
12753,157
12754,154
12755,164
12756,176
12757,143
12758,181
12759,277
12760,311
12772,233
12778,57
12779,82
12780,105
12783,69
12785,71
12788,51
12792,87
12798,44
12800,25
12801,29
12805,249
12816,1069
12817,423
12819,142
12820,211
12821,178
12834,177
12844,76
12847,735
12850,390
12859,65
12866,34
12867,33
12868,46
12869,42
12870,65
12871,65
12872,65
12874,70
12875,68
12876,110
12879,53
12882,570
12883,538
12884,311
12891,53
12892,54
12893,53
12894,56
12895,56
12897,58
12898,61
12899,56
12901,81
12902,96
12903,139
12904,139
12905,139
12906,139
12907,139
12908,139
12909,139
12910,140
12911,140
12912,143
12915,63
12920,27
12925,468
12926,483
12927,73
12928,41
12929,41
12930,84
12931,112
12933,13
12947,447
12958,433
12961,425
12969,481
12974,469
12979,475
12991,458
12999,397
13001,392
13041,403
13049,568
13057,588
13061,570
13067,544
13068,570
13074,558
13086,23
13087,23
13091,677
13098,642
13100,639
13102,598
13105,512
13115,483
13121,474
13122,483
13123,484
13126,495
13127,482
13132,518
13135,539
13137,543
13152,510
13153,527
13156,490
13168,53
13175,6
13179,113
13180,8
13182,21
13183,669
13187,119
13189,26
13193,30
13199,351
13210,84
13213,67
13215,69
13218,50
13235,1447
13236,1498
13237,1401
13238,1177
13240,26
13243,447
13244,328
13245,318
13246,268
13247,226
13248,289
13249,253
13251,164
13254,137
13258,101
13259,110
13293,294
13296,343
13297,306
13302,281
13312,219
13313,219
13322,49
13324,22
13335,447
13337,276
13338,211
13339,95
13340,7
13341,257
13369,159
13370,188
13371,189
13378,29
13389,41
13390,9
13391,274
13392,154
13393,83
13399,804
13402,65
13411,72
13412,42
13413,43
13416,28
13418,37
13420,36
13421,49
13430,879
13432,731
13433,665
13434,711
13437,295
13438,1036
13439,594
13440,588
13441,463
13442,354
13444,41
13446,472
13447,369
13451,22
13452,17
13456,39
13462,55
13464,37
13465,37
13466,49
13468,10
13474,1477
13475,1405
13476,1232
13477,1077
13478,1097
13479,1040
13480,1026
13483,510
13485,43
13486,2078
13487,1119
13488,1106
13489,1073
13490,921
13491,863
13492,882
13493,865
13494,532
13495,575
13496,479
13498,527
13499,465
13500,268
13501,164
13504,18
13506,446
13507,252
13510,103
13511,85
13514,132
13522,26
13523,98
13524,212
13525,89
13526,74
13527,76
13528,82
13529,49
13531,37
13532,37
13533,37
13534,37
13535,52
13536,52
13540,98
13544,92
13547,89
13550,65
13555,77
13563,69
13567,167
13568,152
13570,163
13571,177
13572,165
13575,122
13580,120
13581,128
13582,134
13586,124
13588,98
13590,117
13592,241
13596,220
13603,170
13605,263
13611,127
13613,151
13618,154
13621,65
13622,27
13624,29
13634,676
13635,615
13636,330
13639,317
13641,282
13642,208
13644,261
13663,105
13667,74
13672,48
13673,124
13675,134
13676,97
13679,135
13688,123
13691,109
13700,1322
13701,297
13703,260
13714,305
13715,1074
13716,740
13717,646
13718,671
13719,482
13720,341
13721,299
13722,205
13723,596
13724,649
13725,432
13726,399
13729,780
13737,869
13739,748
13740,667
13743,23
13745,369
13747,377
13748,360
13749,7
13751,336
13752,322
13754,293
13755,956
13760,474
13763,447
13765,369
13775,208
13781,142
13783,314
13784,294
13785,247
13787,225
13788,150
13789,139
13790,135
13791,152
13792,148
13793,160
13795,1072
13796,124
13797,104
13798,102
13805,43
13806,9
13808,246
13809,261
13810,255
13811,259
13812,261
13813,250
13814,263
13815,250
13816,249
13817,249
13818,249
13819,249
13820,249
13821,247
13822,257
13823,261
13824,246
13825,243
13826,242
13827,242
13828,242
13829,242
13830,242
13831,242
13832,242
13833,242
13834,242
13835,242
13836,289
13837,322
13838,298
13839,301
13840,302
13841,286
13842,310
13843,297
13844,288
13845,295
13846,288
13847,302
13848,306
13849,288
13850,242
13851,298
13852,289
13853,272
13854,284
13855,284
13856,268
13857,285
13858,261
13859,284
13860,272
13861,270
13865,143
13870,42
13875,19
13879,245
13880,82
13884,391
13886,365
13888,265
13889,314
13891,196
13892,184
13893,168
13895,117
13896,77
13897,101
13898,84
13900,73
13902,64
13904,321
13905,256
13906,161
13907,62
13908,19
13911,929
13913,3
13920,586
13921,521
13922,528
13923,391
13926,191
13929,44
13939,159
13941,151
13950,35
13953,19
13968,51
13970,45
13971,414
13972,481
13973,500
13974,517
13975,456
13976,409
13977,453
13978,417
13979,446
13980,438
13981,374
13982,352
13983,398
13984,417
13985,484
13986,409
13987,393
13988,405
13989,393
13990,370
13991,399
13992,339
13993,387
13994,289
13995,330
13996,321
13997,339
13998,1034
14002,61
14006,481
14007,256
14008,100
14010,1406
14011,1128
14013,828
14014,811
14015,642
14016,640
14017,640
14018,653
14019,571
14020,594
14022,519
14023,506
14024,493
14025,170
14026,53
14027,42
14034,952
14035,954
14036,343
14038,178
14039,42
14042,52
14048,15
14049,15
14050,1106
14051,933
14052,710
14057,93
14058,90
14060,99
14066,61
14067,3
14069,59
14077,67
14078,44
14080,763
14081,609
14082,552
14084,502
14085,466
14086,176
14087,178
14088,168
14089,148
14090,114
14091,1038
14092,941
14093,794
14094,668
14095,686
14096,743
14097,731
14098,618
14099,630
14100,634
14101,580
14102,602
14103,537
14104,505
14105,547
14106,517
14107,403
14108,735
14109,659
14110,700
14111,697
14112,662
14113,601
14114,8
14115,530
14116,512
14117,425
14118,440
14119,413
14120,408
14122,395
14123,375
14124,365
14125,327
14127,173
14128,1033
14129,19
14130,678
14131,726
14132,690
14134,189
14135,205
14138,142
14141,138
14143,164
14144,143
14145,149
14150,186
14154,152
14162,238
14163,231
14165,299
14171,241
14177,178
14178,231
14179,147
14181,196
14184,217
14186,178
14187,156
14194,118
14203,107
14206,111
14208,134
14210,98
14213,111
14229,51
14242,12
14243,33
14244,35
14253,23
14254,20
14259,10
14261,10
14266,76
14273,55
14277,60
14280,71
14287,51
14288,55
14299,95
14305,193
14307,163
14308,91
14312,150
14324,6
14332,7
14334,14
14338,93
14345,27
14351,278
14352,433
14353,433
14354,429
14355,376
14356,385
14357,390
14358,375
14359,369
14360,425
14361,376
14362,361
14363,333
14364,346
14365,410
14366,309
14367,280
14368,243
14369,275
14370,285
14371,270
14372,250
14373,247
14374,248
14375,243
14376,235
14377,213
14378,704
14379,982
14380,943
14381,918
14382,930
14383,912
14384,936
14385,902
14386,864
14387,844
14388,788
14389,764
14390,831
14391,695
14392,213
14393,638
14394,595
14395,581
14396,612
14397,571
14398,549
14399,553
14400,488
14401,481
14402,449
14403,451
14404,417
14405,302
14406,8
14411,286
14412,306
14418,462
14421,260
14422,282
14424,145
14425,128
14429,110
14432,179
14433,228
14434,166
14435,189
14436,182
14437,180
14438,207
14439,177
14440,173
14441,168
14442,166
14443,166
14444,166
14445,166
14446,288
14447,181
14449,116
14451,40
14452,1406
14454,265
14461,57
14467,49
14468,48
14473,79
14486,45
14492,156
14493,128
14495,139
14499,135
14501,32
14503,104
14506,125
14514,121
14523,609
14525,134
14528,7
14530,101
14531,64
14532,55
14541,34
14564,17
14566,12
14567,10
14580,38
14582,133
14584,366
14585,345
14586,223
14589,242
14596,263
14608,90
14613,14
14614,14
14616,444
14617,264
14618,292
14619,16
14620,37
14623,414
14624,281
14625,258
14626,234
14627,188
14628,106
14629,111
14630,332
14632,252
14634,42
14636,469
14637,59
14640,87
14641,248
14644,242
14645,260
14648,195
14650,34
14651,43
14652,14
14654,16
14655,17
14656,14
14663,94
14675,507
14679,768
14681,806
14686,703
14690,772
14696,682
14708,879
14712,885
14715,835
14720,798
14731,330
14736,364
14747,276
14757,234
14764,522
14782,417
14787,58
14788,53
14789,54
14791,47
14802,41
14805,952
14806,761
14811,241
14814,213
14815,231
14817,246
14820,230
14821,249
14824,275
14827,13
14828,228
14830,184
14831,117
14832,139
14833,102
14834,112
14835,92
14836,81
14840,1127
14846,1038
14848,1050
14853,1161
14859,948
14860,928
14866,1476
14868,92
14869,35
14872,22
14875,1766
14876,1715
14877,1646
14878,1569
14881,1461
14882,1433
14883,1416
14884,1334
14885,1303
14887,1259
14888,1273
14889,1249
14890,1233
14891,1239
14898,47
14900,1662
14902,1278
14903,1426
14904,1172
14905,1393
14907,101
14909,1202
14910,1193
14912,1302
14913,1254
14916,952
14935,948
14947,27
14948,301
14950,298
14952,1016
14953,576
14954,564
14955,565
14956,472
14957,475
14958,457
14959,414
14960,333
14961,331
14963,272
14964,216
14967,510
14970,93
14973,473
14975,877
14982,844
15002,57
15007,69
15010,61
15016,95
15023,11
15025,121
15026,317
15027,274
15028,274
15043,229
15050,142
15057,22
15083,30
15084,223
15085,208
15086,184
15087,184
15088,177
15089,150
15098,29
15099,87
15100,45
15101,128
15102,32
15104,48
15105,4
15106,39
15108,15
15110,27
15111,10
15112,16
15113,111
15114,90
15116,94
15118,53
15119,64
15120,42
15121,43
15122,37
15123,34
15125,19
15126,29
15127,23
15128,14
15129,24
15130,23
15131,9
15135,122
15136,116
15137,106
15146,327
15152,105
15163,314
15170,68
15172,75
15180,41
15184,38
15186,24
15193,105
15194,105
15195,442
15196,359
15198,220
15201,183
15203,184
15205,110
15209,114
15210,81
15212,104
15213,73
15218,29
15221,20
15229,32
15233,54
15234,56
15238,64
15242,44
15249,21
15251,286
15253,105
15254,33
15255,26
15261,83
15262,28
15263,25
15268,493
15269,482
15270,205
15271,248
15272,161
15286,60
15290,4
15291,10
15292,8
15298,534
15306,27
15307,25
15309,984
15313,424
15315,355
15317,279
15323,33
15324,33
15328,160
15329,229
15332,82
15338,299
15341,99
15349,203
15354,8
15355,125
15356,2033
15358,5
15359,21
15360,383
15361,25
15362,255
15363,162
15364,171
15368,70
15375,55
15376,38
15377,79
15379,35
15380,82
15381,88
15384,40
15393,85
15395,92
15396,28
15409,85
15410,127
15414,44
15415,5
15417,14
15422,83
15425,253
15427,26
15432,14
15433,17
15434,93
15435,27
15436,852
15437,35
15445,28
15446,53
15448,1310
15449,913
15450,306
15452,507
15453,436
15456,318
15457,268
15462,196
15465,226
15466,704
15467,695
15468,744
15469,511
15470,498
15471,497
15472,497
15473,477
15474,365
15475,348
15479,51
15481,127
15482,45
15483,348
15484,326
15485,297
15487,313
15488,318
15489,21
15495,37
15496,45
15497,71
15498,69
15500,120
15521,100
15529,30
15531,141
15532,962
15536,81
15539,89
15540,87
15544,523
15545,76
15546,73
15547,71
15548,71
15553,877
15554,24
15555,664
15557,500
15558,84
15559,444
15560,331
15561,314
15562,263
15565,901
15566,870
15567,864
15569,743
15570,679
15571,578
15572,459
15577,28
15580,551
15581,546
15582,545
15583,530
15584,522
15585,456
15587,314
15588,228
15589,201
15590,181
15591,171
15592,124
15593,122
15594,115
15595,119
15597,86
15598,77
15605,75
15606,60
15611,26
15617,1075
15618,461
15619,428
15620,382
15621,385
15622,227
15623,44
15624,177
15625,112
15628,510
15630,496
15631,519
15633,511
15635,445
15639,370
15644,260
15648,188
15654,117
15655,22
15657,26
15658,16
15659,747
15661,491
15667,225
15685,3
15690,9
15699,52
15703,40
15705,556
15706,478
15713,53
15719,676
15724,94
15726,15
15727,455
15728,66
15729,69
15731,397
15734,1192
15735,7
15737,14
15738,32
15740,89
15741,167
15744,18
15746,1578
15747,1206
15748,57
15750,1173
15752,846
15753,766
15754,744
15757,15
15759,8
15761,333
15762,421
15763,380
15764,387
15765,353
15766,366
15767,329
15768,312
15769,338
15770,360
15771,355
15773,334
15774,278
15775,461
15776,309
15777,306
15778,340
15779,329
15780,341
15781,352
15782,293
15783,262
15784,301
15785,302
15786,255
15787,294
15788,287
15789,627
15792,756
15793,793
15794,802
15795,672
15796,670
15797,603
15798,650
15799,605
15800,632
15801,635
15802,569
15803,297
15804,571
15805,548
15806,529
15807,522
15808,484
15809,483
15810,523
15811,462
15812,455
15813,466
15814,461
15815,448
15816,244
15817,240
15818,241
15819,242
15820,240
15821,239
15822,239
15823,238
15824,237
15825,237
15826,237
15827,237
15828,237
15829,237
15830,243
15831,247
15832,177
15833,144
15834,186
15835,160
15836,137
15838,163
15840,103
15844,241
15845,287
15846,284
15847,285
15848,287
15849,280
15850,274
15851,265
15852,198
15854,261
15855,260
15856,253
15858,260
15859,252
15860,257
15861,251
15862,270
15863,248
15864,250
15865,247
15866,250
15867,248
15868,247
15869,244
15870,310
15871,42
15872,38
15873,16
15874,545
15875,492
15876,532
15877,443
15878,412
15879,381
15880,381
15881,381
15882,363
15883,291
15884,52
15885,273
15886,283
15887,258
15888,215
15889,248
15890,226
15891,4
15892,173
15893,182
15895,145
15896,143
15897,185
15898,55
15900,630
15905,298
15906,332
15907,258
15908,241
15909,242
15910,35
15911,146
15912,77
15913,85
15914,83
15915,86
15916,64
15917,66
15918,60
15919,67
15920,56
15921,71
15922,66
15923,55
15927,58
15929,680
15930,129
15931,532
15932,475
15934,231
15936,122
15937,33
15941,3
15949,7
15951,185
15952,145
15953,136
15954,133
15955,133
15956,133
15957,133
15958,133
15959,133
15960,70
15961,54
15968,111
15970,30
15971,200
15972,116
15974,703
15975,35
15979,158
15981,144
15982,143
15984,145
15986,122
15988,127
15989,128
15992,163
15995,124
15997,87
16004,66
16005,75
16006,224
16008,334
16009,290
16010,283
16011,284
16012,268
16013,216
16014,259
16015,260
16016,252
16017,227
16018,253
16019,231
16020,67
16022,200
16023,199
16025,200
16026,202
16027,178
16028,176
16029,134
16030,174
16031,170
16032,184
16033,801
16038,1256
16040,1054
16041,914
16044,892
16050,704
16057,301
16058,218
16060,66
16061,68
16062,43
16063,27
16064,27
16065,27
16066,40
16067,29
16068,29
16069,29
16070,26
16071,153
16072,126
16073,93
16074,331
16087,397
16092,100
16093,98
16098,87
16099,50
16103,286
16104,255
16105,192
16107,129
16108,110
16109,83
16110,74
16111,537
16114,406
16115,104
16117,1183
16118,971
16119,864
16120,811
16121,663
16122,604
16123,563
16124,546
16125,477
16126,430
16127,400
16128,11
16129,375
16130,359
16131,319
16132,316
16133,266
16134,271
16135,247
16136,234
16137,179
16138,162
16141,437
16142,342
16143,314
16144,219
16145,142
16146,39
16147,895
16148,667
16149,646
16150,583
16151,580
16152,533
16153,542
16154,499
16155,457
16156,433
16157,449
16158,445
16159,456
16160,393
16161,330
16162,284
16163,381
16164,313
16165,319
16167,329
16169,334
16173,151
16174,9
16175,143
16176,152
16177,100
16178,99
16179,90
16180,91
16182,128
16186,1322
16187,1112
16188,845
16190,172
16191,1140
16192,1097
16193,952
16194,984
16195,1215
16199,21
16203,2299
16204,1490
16205,1295
16206,1288
16207,1302
16208,1276
16209,10
16210,1159
16211,1105
16212,1013
16213,921
16214,926
16215,871
16216,839
16217,910
16218,855
16219,766
16220,739
16221,734
16222,678
16223,401
16228,86
16233,158
16234,145
16235,113
16236,6
16237,740
16239,25
16240,25
16244,59
16248,10
16249,10
16251,338
16256,212
16261,233
16264,310
16266,201
16271,182
16277,560
16278,718
16279,720
16280,704
16281,681
16282,665
16283,625
16284,601
16285,561
16286,111
16287,576
16288,556
16289,487
16290,492
16291,11
16292,497
16294,448
16295,459
16296,364
16297,440
16298,410
16299,371
16300,293
16301,288
16302,304
16303,343
16304,595
16305,810
16306,835
16307,795
16308,722
16309,730
16310,713
16311,729
16312,675
16313,655
16314,648
16315,618
16316,659
16317,633
16319,540
16320,452
16321,462
16322,471
16325,414
16328,391
16329,409
16330,379
16331,563
16336,229
16339,69
16344,733
16345,406
16346,317
16347,306
16348,243
16349,244
16350,248
16351,43
16353,1278
16354,1282
16355,1093
16356,1080
16357,909
16368,646
16369,367
16370,231
16371,183
16380,211
16381,31
16382,535
16383,443
16386,386
16387,385
16388,37
16390,378
16391,372
16392,366
16393,362
16394,361
16395,361
16405,1008
16406,372
16409,132
16411,95
16412,40
16422,83
16423,48
16424,42
16425,42
16427,38
16428,231
16429,466
16430,15
16431,397
16432,16
16439,129
16441,72
16451,23
16453,20
16464,188
16465,69
16466,46
16480,177
16493,155
16494,495
16495,139
16496,179
16497,203
16499,212
16500,245
16501,247
16508,129
16511,352
16515,319
16516,278
16521,394
16526,90
16527,378
16529,202
16530,158
16533,200
16535,12
16536,75
16537,85
16539,117
16540,113
16543,103
16545,552
16548,54
16549,149
16557,102
16559,86
16560,76
16562,19
16566,34
16568,23
16575,174
16576,267
16578,233
16579,216
16580,206
16581,212
16582,219
16583,193
16584,148
16585,194
16586,184
16587,175
16588,174
16589,253
16590,162
16591,153
16592,161
16593,100
16594,122
16596,74
16597,71
16600,15
16601,299
16602,474
16603,20
16604,20
16613,665
16614,514
16615,488
16617,466
16618,427
16619,451
16620,452
16621,426
16622,415
16623,363
16624,336
16625,377
16626,344
16627,297
16628,303
16629,231
16632,308
16640,255
16641,338
16642,251
16644,292
16647,204
16648,161
16650,190
16652,202
16655,171
16660,218
16663,274
16664,273
16665,324
16679,777
16684,813
16688,24
16691,1097
16692,1086
16693,1077
16694,1018
16695,912
16696,814
16697,827
16699,820
16700,825
16701,775
16702,750
16703,716
16704,707
16705,712
16706,689
16707,685
16709,578
16710,612
16715,175
16716,160
16722,108
16738,81
16747,98
16750,79
16754,72
16762,50
16793,19
16795,213
16796,12
16797,11
16798,195
16799,250
16801,288
16802,205
16803,285
16804,271
16814,110
16815,124
16817,139
16818,125
16829,15
16833,368
16839,62
16841,138
16842,154
16844,80
16846,479
16852,302
16855,335
16856,297
16862,522
16863,548
16865,915
16870,48
16872,115
16881,194
16906,85
